Move,game_id,next_move,result,a1,b1,c1,d1,e1,f1,g1,h1,a2,b2,c2,d2,e2,f2,g2,h2,a3,b3,c3,d3,e3,f3,g3,h3,a4,b4,c4,d4,e4,f4,g4,h4,a5,b5,c5,d5,e5,f5,g5,h5,a6,b6,c6,d6,e6,f6,g6,h6,a7,b7,c7,d7,e7,f7,g7,h7,a8,b8,c8,d8,e8,f8,g8,h8
77,2366,d5d1,1-0,0,0,0,0,0,10,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,-3,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,0,-5,0,0,0,0,0,0,0
78,2366,f1e2,1-0,0,0,0,0,0,10,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,-3,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,0,-5,0,0,0,0,0,0,0
79,2366,d1e1,1-0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,1,0,0,0,0,0,-3,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,0,-5,0,0,0,0,0,0,0
80,2366,f2e1,1-0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,1,0,0,0,0,0,-3,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,0,-5,0,0,0,0,0,0,0
115,2631,e6f5,1-0,0,0,0,0,0,0,0,0,0,1,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
116,2631,a8a5,1-0,0,0,0,0,0,0,0,0,0,1,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
117,2631,f5e6,1-0,0,0,0,0,0,0,0,0,0,1,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,1,0,0,0,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,2631,c4c6,1-0,0,0,0,0,0,0,0,0,0,1,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,2631,e6d7,1-0,0,0,0,0,0,0,0,0,0,1,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,5,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,2631,a5c7,1-0,0,0,0,0,0,0,0,0,0,1,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,0,0,0,0,0
124,2659,b2b4,0-1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5
125,2659,a3a2,0-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5
126,2659,h2g3,0-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5
127,2659,a2c2,0-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5
128,2659,g3h3,0-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5
129,2659,c2c3,0-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5
108,2866,d6c7,1-0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,1,-10,0,0,1,0,0,10,-1,0,0,0,0,0,1,3,0,0,0,0,-1,0,-9,0,0,0,0,0,0,0,0,0,0,0,0,0
109,2866,d4c3,1-0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,1,-10,0,0,1,0,0,10,-1,0,0,0,0,0,1,0,0,0,0,0,-1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
110,2866,a5a6,1-0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,1,-10,0,0,1,0,0,10,-1,0,0,0,0,0,1,0,0,0,0,0,-1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
111,2866,c3a5,1-0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,1,-10,0,0,0,0,0,10,-1,0,0,0,1,0,1,0,0,0,0,0,-1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
112,2866,c7a5,1-0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-10,0,0,-3,0,0,10,-1,0,0,0,1,0,1,0,0,0,0,0,-1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
38,2904,e4d5,1-0,0,0,0,5,10,0,0,5,1,0,9,0,3,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,-1,1,-3,-3,0,3,0,-1,0,0,0,0,0,-1,0,0,0,-9,0,-1,-1,-3,-1,0,0,-5,0,0,0,-10,-5
60,2983,g5f6,1-0,10,0,0,0,0,5,0,0,1,0,-9,0,0,-1,0,0,0,0,0,0,9,0,0,0,0,-1,0,0,-3,0,0,0,0,0,0,1,0,0,3,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,-5
61,2983,c8c3,1-0,10,0,0,0,0,5,0,0,1,0,-9,0,0,-1,0,0,0,0,0,0,9,0,0,0,0,-1,0,0,-3,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,-1,0,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,-5
62,2983,e3c3,1-0,10,0,0,0,0,5,0,0,1,0,-9,0,0,-1,0,0,0,0,0,0,9,0,0,0,0,-1,0,0,-3,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,-1,0,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,-5
150,3085,e5d5,1-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,0,0,0,0,0,0
151,3085,b8a7,1-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,0,0,0,0,0,0
152,3085,c6b5,1-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,3085,a7a8,1-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,3085,d5c6,1-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0
155,3085,a8a7,1-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0
156,3085,b5b7,1-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,3175,a8c8,1-0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
113,3175,c4d5,1-0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
114,3175,c8d8,1-0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
115,3175,d5c4,1-0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
116,3175,f8c5,1-0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
90,3273,f6d6,0-1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,0,-5,0,0,1,0,0,0,0,0,-10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,3273,d5d6,0-1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,0,-5,0,0,1,0,0,0,0,0,-10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,3273,f5f6,0-1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,0,-5,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,3273,c4f4,0-1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,0,-5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,3326,e6f4,1-0,0,0,0,0,0,0,10,5,0,0,1,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,3,-3,0,0,-1,0,0,0,0,0,-1,-1,-10,0,0,0,0,0,0,0,-5
56,3326,d6f7,1-0,0,0,0,0,0,0,10,5,0,0,1,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,-3,0,0,0,0,0,0,-1,0,0,0,0,0,0,3,0,0,0,-1,0,0,0,0,0,-1,-1,-10,0,0,0,0,0,0,0,-5
51,3513,h6e3,1-0,0,5,0,0,0,0,0,5,1,0,0,0,0,10,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,-1,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,-1,0,0,-1,-1,-1,0,0,0,-5,0,0,-10,-5
52,3513,f3e3,1-0,0,5,0,0,0,0,0,5,1,0,0,0,0,10,1,0,0,1,0,0,-3,0,0,1,0,0,0,1,0,0,0,0,0,0,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,-1,0,0,0,-5,0,0,-10,-5
53,3749,f8e7,1-0,0,0,0,0,0,0,10,5,0,0,1,0,0,1,0,1,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,-1,0,0,0,0,0,9,0,0,-1,-1,0,0,3,-9,3,-5,0,-3,0,0,-10,0,-5
54,3749,g6g7,1-0,0,0,0,0,0,0,10,5,0,0,1,0,0,1,0,1,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,-1,0,0,0,0,0,9,0,0,-1,-1,0,-10,3,-9,3,-5,0,-3,0,0,0,0,-5
68,3794,f1f7,1-0,5,0,10,0,0,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,-3,0,-1,1,0,1,0,0,3,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,-3,0,0,-10,-5,0,0,0,0,0,0,0
69,3794,h7g8,1-0,5,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,-3,0,-1,1,0,1,0,0,3,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,-3,5,0,-10,-5,0,0,0,0,0,0,0
70,3794,f7e7,1-0,5,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,-3,0,-1,1,0,1,0,0,3,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,-3,5,0,0,-5,0,0,0,0,0,-10,0
60,3918,f5e3,1-0,0,0,0,0,0,0,0,5,1,0,0,0,0,10,1,1,0,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,-1,0,0,0,0,0,0,-10,0
61,3918,c7c5,1-0,0,0,0,0,0,0,0,5,1,0,0,0,0,10,1,1,0,0,-5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,-1,0,0,0,0,0,0,-10,0
62,3918,e2c2,1-0,0,0,0,0,0,0,0,5,1,0,0,0,0,10,1,1,0,0,-5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-10,0
69,3997,g6f5,1-0,5,0,0,0,0,0,0,5,0,0,-3,0,0,1,1,1,0,0,10,-1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,3,0,0,-1,0,3,0,0,0,0,-10,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,-5
70,3997,e5d3,1-0,5,0,0,0,0,0,0,5,0,0,-3,0,0,1,1,1,0,0,10,-1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,3,-10,0,-1,0,3,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,-5
71,3997,c2a3,1-0,5,0,0,0,0,0,0,5,0,0,-3,0,0,1,1,1,0,0,10,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,-10,0,-1,0,3,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,-5
50,4101,f1a1,0-1,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,1,3,0,10,1,0,0,0,0,3,1,1,0,1,-1,0,-3,0,0,0,0,0,0,-5,0,-1,0,-1,0,-1,0,0,0,0,0,-3,0,-1,0,0,0,0,0,0,-10,-5
51,4101,b8a8,0-1,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,3,0,10,1,0,0,0,0,3,1,1,0,1,-1,0,-3,0,0,0,0,0,0,-5,0,-1,0,-1,0,-1,0,0,0,0,0,-3,0,-1,0,0,0,0,0,0,-10,-5
64,4290,d4d5,1-0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,1,0,1,-3,0,3,0,0,0,0,-1,0,1,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,-1,0,3,-1,-5,0,0,0,-3,0,5,0,0,0,0,-10,0,0,0,0
65,4290,c3d5,1-0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,1,0,1,-3,0,3,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,1,1,0,0,0,0,0,0,0,-1,0,3,-1,-5,0,0,0,-3,0,5,0,0,0,0,-10,0,0,0,0
66,4290,e3a7,1-0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,1,0,1,0,0,3,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,-3,1,0,0,0,0,0,0,0,-1,0,3,-1,-5,0,0,0,-3,0,5,0,0,0,0,-10,0,0,0,0
44,4361,g6h6,0-1,0,0,0,0,5,0,10,5,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,-1,0,9,-1,-1,0,-1,-10,-9,1,0,0,-5,0,0,0,0,0,0,-5
45,4361,h8h6,0-1,0,0,0,0,5,0,10,5,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,-1,0,0,9,-1,0,-1,-10,-9,1,0,0,-5,0,0,0,0,0,0,-5
115,4444,a3b4,1-0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,-10,0,0,0,10,0,1,0,0,0,0,3,0,0,0,1,0,1,0,0,0,-1,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5
116,4444,b5b6,1-0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,-10,0,3,0,0,0,1,0,1,0,0,0,-1,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5
117,4444,b4a5,1-0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,-10,0,3,0,0,0,1,0,0,0,0,0,-1,0,-1,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5
118,4444,b6b7,1-0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,3,0,0,0,1,-10,0,0,0,0,-1,0,-1,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5
119,4444,a5a6,1-0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,3,0,0,0,1,-10,0,0,0,0,-1,0,-1,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-5
120,4444,b7b8q,1-0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,3,0,0,0,1,0,0,0,0,0,-1,0,-1,-10,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-5
110,4519,d7c6,1-0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,5,-10,0,0,0,0,-5,0,0
111,4519,f8c8,1-0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-1,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,5,-10,0,0,0,0,-5,0,0
112,4519,c6b5,1-0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-1,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,5,-10,0,-5,0,0,0,0,0
113,4519,e3c2,1-0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,1,0,0,0,1,0,10,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-10,0,-5,0,0,0,0,0
114,4519,g7a7,1-0,0,0,0,0,0,0,0,5,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,10,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-10,0,-5,0,0,0,0,0
52,4613,b3c4,0-1,0,9,0,0,0,5,10,5,1,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,0,0,-1,0,0,0,0,0,0,0,-5,0,1,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,-9,-1,-1,-1,0,0,0,0,0,0,-10,-5
53,4613,c5c4,0-1,0,9,0,0,0,5,10,5,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,-5,0,1,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,-9,-1,-1,-1,0,0,0,0,0,0,-10,-5
75,4818,b5b4,0-1,5,0,10,0,0,0,3,0,1,1,1,0,0,0,-5,0,0,0,0,0,0,1,0,0,0,0,-1,-1,0,0,0,0,0,-1,0,-1,-1,0,0,0,-1,0,0,-10,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0
76,4818,a2a3,0-1,5,0,10,0,0,0,3,0,1,1,1,0,0,0,-5,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,-1,-1,0,0,0,-1,0,0,-10,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0
77,4818,a6a5,0-1,5,0,10,0,0,0,3,0,0,1,1,0,0,0,-5,0,1,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,-1,-1,0,0,0,-1,0,0,-10,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0
40,4900,e1f1,0-1,5,0,0,0,0,0,0,10,0,1,0,0,9,0,0,1,1,3,1,1,1,3,1,0,0,0,0,0,0,0,-3,0,-1,0,0,-1,-1,0,0,0,0,0,0,0,0,-9,-3,-1,0,-1,0,0,0,-1,-1,0,0,0,0,-5,0,0,-10,-5
41,4900,e5e4,0-1,5,0,0,0,0,0,0,10,0,1,0,0,9,0,0,1,1,3,1,1,1,3,1,0,0,0,0,0,0,0,-3,0,-1,0,0,-1,-1,0,0,0,0,0,0,0,0,-9,-3,-1,0,-1,0,0,0,-1,-1,0,0,0,0,-5,0,0,-10,-5
