Move,game_id,next_move,result,a1,b1,c1,d1,e1,f1,g1,h1,a2,b2,c2,d2,e2,f2,g2,h2,a3,b3,c3,d3,e3,f3,g3,h3,a4,b4,c4,d4,e4,f4,g4,h4,a5,b5,c5,d5,e5,f5,g5,h5,a6,b6,c6,d6,e6,f6,g6,h6,a7,b7,c7,d7,e7,f7,g7,h7,a8,b8,c8,d8,e8,f8,g8,h8
39,7628,h6f4,0-1,5,0,10,0,0,0,0,0,1,1,1,9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-9,0,0,0,3,0,0,0,0,0,0,0,0,0,0,-1,-3,-1,0,0,0,0,0,-10,-1,-5,0,0,0,0,0,0,-5
57,7658,a8f8,0-1,5,0,0,0,0,9,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,-3,1,0,0,1,0,-1,0,3,-9,0,0,0,-1,0,0,0,0,0,5,-1,-5,0,0,0,0,0,0,-10
58,7658,g1g2,0-1,5,0,0,0,0,9,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,-3,1,0,0,1,0,-1,0,3,-9,0,0,0,-1,0,0,0,0,0,5,-1,0,0,0,0,0,-5,0,-10
59,7658,e6e5,0-1,5,0,0,0,0,9,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,-3,1,0,0,1,0,-1,0,3,-9,0,0,0,-1,0,0,0,0,0,5,-1,0,0,0,0,0,-5,0,-10
72,7693,h4h6,1-0,0,0,0,0,0,0,10,5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,5,1,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,-10,-5
73,7693,g8g7,1-0,0,0,0,0,0,0,10,5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,5,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,-10,-5
74,7693,h6b6,1-0,0,0,0,0,0,0,10,5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,5,0,-1,0,0,0,-1,-10,0,0,0,0,0,0,0,0,-5
60,7734,d4d5,1-0,0,0,0,0,0,0,10,5,0,0,0,9,0,0,0,1,0,0,0,0,3,0,1,0,0,1,-1,1,0,1,0,3,0,0,0,0,1,-1,0,0,-1,-9,0,1,-1,0,-1,-1,0,-1,0,0,0,0,-3,-10,0,0,-3,0,0,0,0,-5
61,7734,e6d5,1-0,0,0,0,0,0,0,10,5,0,0,0,9,0,0,0,1,0,0,0,0,3,0,1,0,0,1,-1,0,0,1,0,3,0,0,0,1,1,-1,0,0,-1,-9,0,1,-1,0,-1,-1,0,-1,0,0,0,0,-3,-10,0,0,-3,0,0,0,0,-5
62,7734,e3b6,1-0,0,0,0,0,0,0,10,5,0,0,0,9,0,0,0,1,0,0,0,0,3,0,1,0,0,1,-1,0,0,1,0,3,0,0,0,-1,1,-1,0,0,-1,-9,0,1,0,0,-1,-1,0,-1,0,0,0,0,-3,-10,0,0,-3,0,0,0,0,-5
