Move,game_id,next_move,result,a1,b1,c1,d1,e1,f1,g1,h1,a2,b2,c2,d2,e2,f2,g2,h2,a3,b3,c3,d3,e3,f3,g3,h3,a4,b4,c4,d4,e4,f4,g4,h4,a5,b5,c5,d5,e5,f5,g5,h5,a6,b6,c6,d6,e6,f6,g6,h6,a7,b7,c7,d7,e7,f7,g7,h7,a8,b8,c8,d8,e8,f8,g8,h8
98,11457,a6a7,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,-1,0,0,0,0,1,-1,-1,0,0,0,-10,0,-1,0,0,0,0,0,0,0,0,-5
57,11479,a3a2,0,10,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,-5,0,0,0,1,0,0,3,0,-9,0,1,-1,0,0,1,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,-3,0,0,0,-1,1,0,0,0,0,0,0,0,-10,-5
58,11479,a1a2,0,10,0,0,0,0,0,0,5,-5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,-9,0,1,-1,0,0,1,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,-3,0,0,0,-1,1,0,0,0,0,0,0,0,-10,-5
59,11479,b7d5,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,-9,0,1,-1,0,0,1,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,-3,0,0,0,-1,1,0,0,0,0,0,0,0,-10,-5
41,11575,f7g6,1,0,0,5,9,0,0,10,5,0,0,0,0,3,0,1,0,1,0,0,0,3,0,0,1,0,1,1,3,-1,0,0,-1,0,0,0,1,0,0,0,0,-1,0,0,-1,0,-3,1,0,0,-1,0,-3,-3,-1,-10,0,0,0,-5,-9,0,0,0,-5
42,11575,d4e6,1,0,0,5,9,0,0,10,5,0,0,0,0,3,0,1,0,1,0,0,0,3,0,0,1,0,1,1,3,-1,0,0,-1,0,0,0,1,0,0,0,0,-1,0,0,-1,0,-3,-1,0,0,-1,0,-3,-3,0,-10,0,0,0,-5,-9,0,0,0,-5
81,11727,f2b2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,-1,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,-5
82,11727,a6c6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,-1,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,-5
83,11727,g8f7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,-5
84,11727,c6a6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,-1,-1,0,0,0,0,0,-10,0,0,0,0,0,0,0,0,0,-5
33,6008,f4e6,0,5,0,0,0,0,0,0,5,0,0,0,0,0,10,1,1,3,0,1,1,0,0,0,0,1,0,3,0,1,-3,0,0,0,1,0,0,-1,0,3,0,-1,0,-3,-1,9,0,0,0,0,-1,-1,0,-9,0,-1,-1,-5,0,0,0,0,0,0,-10
90,6017,f2e1,0,0,0,0,0,0,0,0,5,0,-1,0,0,3,10,0,0,0,0,-5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,1,-1,0,0,0,-3,0,0,-1,0,0,0,0,0,0,0,-10,-5
91,6017,c3c2,0,0,0,0,0,10,0,0,5,0,-1,0,0,3,0,0,0,0,0,-5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,1,-1,0,0,0,-3,0,0,-1,0,0,0,0,0,0,0,-10,-5
92,6017,e2f4,0,0,0,0,0,10,0,0,5,0,-1,-5,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,1,-1,0,0,0,-3,0,0,-1,0,0,0,0,0,0,0,-10,-5
93,6017,b2c1,0,0,0,0,0,10,0,0,5,0,-1,-5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,1,-1,0,0,0,-3,0,0,-1,0,0,0,0,0,0,0,-10,-5
52,6027,g1f1,0,0,3,0,0,0,0,10,5,1,1,0,0,0,1,1,1,0,0,0,0,3,0,0,0,0,0,-3,0,0,0,0,0,0,-1,0,-1,0,0,0,0,-1,0,0,0,-1,0,-1,0,0,0,0,0,0,-1,-3,-1,0,0,0,0,0,0,-10,-5
53,6027,c4e3,0,0,3,0,0,0,10,0,5,1,1,0,0,0,1,1,1,0,0,0,0,3,0,0,0,0,0,-3,0,0,0,0,0,0,-1,0,-1,0,0,0,0,-1,0,0,0,-1,0,-1,0,0,0,0,0,0,-1,-3,-1,0,0,0,0,0,0,-10,-5
145,6070,b3b2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,-1,1,-5,0,0,0,-1,0,0,-1,0,0,0,0,-10,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,6070,f2f1,0,0,0,0,0,0,0,0,0,0,-5,0,0,0,10,0,-1,1,0,0,0,0,-1,0,0,-1,0,0,0,0,-10,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,6070,b2b1,0,0,0,0,0,0,10,0,0,0,-5,0,0,0,0,0,-1,1,0,0,0,0,-1,0,0,-1,0,0,0,0,-10,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,6070,f1f2,0,0,-5,0,0,0,10,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,-1,0,0,-1,0,0,0,0,-10,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,6070,b1b2,0,0,-5,0,0,0,0,0,0,0,0,0,0,0,10,0,-1,1,0,0,0,0,-1,0,0,-1,0,0,0,0,-10,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,6070,f2f1,0,0,0,0,0,0,0,0,0,0,-5,0,0,0,10,0,-1,1,0,0,0,0,-1,0,0,-1,0,0,0,0,-10,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,6070,h2h1r,0,0,0,0,0,0,10,0,0,0,-5,0,0,0,0,0,-1,1,0,0,0,0,-1,0,0,-1,0,0,0,0,-10,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,6439,b7h7,1,0,0,0,0,0,0,0,5,3,0,10,0,0,0,1,1,0,0,-1,0,0,1,0,0,-1,0,0,0,0,-5,0,0,0,0,0,0,0,-1,0,-1,0,0,-10,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,-5
105,6439,f4h4,1,0,0,0,0,0,0,0,5,3,0,10,0,0,0,1,1,0,0,-1,0,0,1,0,0,-1,0,0,0,0,-5,0,0,0,0,0,0,0,-1,0,-1,0,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,-5
106,6439,h2h3,1,0,0,0,0,0,0,0,5,3,0,10,0,0,0,1,1,0,0,-1,0,0,1,0,0,-1,0,0,0,0,0,0,-5,0,0,0,0,0,-1,0,-1,0,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,-5
107,6439,h4d4,1,0,0,0,0,0,0,0,5,3,0,10,0,0,0,1,0,0,0,-1,0,0,1,0,1,-1,0,0,0,0,0,0,-5,0,0,0,0,0,-1,0,-1,0,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,-5
108,6439,c2c3,1,0,0,0,0,0,0,0,5,3,0,10,0,0,0,1,0,0,0,-1,0,0,1,0,1,-1,0,0,-5,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,-5
63,6455,h6h4,0,0,5,0,0,0,0,0,0,0,-3,0,0,0,0,10,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,-1,0,1,0,0,0,-1,0,0,3,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,-10,3,0,0,0,0,0,0,0,-5
64,6455,g2f3,0,0,5,0,0,0,0,0,0,0,-3,0,0,0,0,10,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,-1,0,0,3,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,-10,3,0,0,0,0,0,0,0,-5
65,6455,h4h7,0,0,5,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,-1,0,0,10,0,0,1,0,0,0,0,-1,0,0,0,0,0,-1,0,0,3,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,-10,3,0,0,0,0,0,0,0,-5
121,6468,f6g5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,0,0,0,0,0,10,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5
122,6468,e4e5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,0,0,0,0,0,10,-1,0,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5
123,6468,g5h4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,10,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5
124,6468,e5f4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5
125,6468,h4h5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,10,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5
126,6468,f4g3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5
66,6656,c2b2,1,0,5,-3,0,0,0,0,5,0,-1,0,0,0,1,0,0,0,0,10,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,-1,3,-1,0,0,0,0,0,0,0,0,-1,-3,0,0,0,0,0,-10,0,-1,-1,0,0,0,0,0,0,0,-5
67,6656,g6e8,1,0,5,-3,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,10,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,-1,3,-1,0,0,0,0,0,0,0,0,-1,-3,0,0,0,0,0,-10,0,-1,-1,0,0,0,0,0,0,0,-5
68,6656,b1c1,1,0,5,-3,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,10,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,-1,3,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-10,0,-1,-1,0,0,0,0,-3,0,0,-5
50,6719,g4c8,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,-3,0,0,9,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-9,0,-1,0,-1,0,0,-5,0,-1,0,0,0,0,0,0,0,-10,0
51,6719,g8h7,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,-3,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-9,0,-1,0,-1,0,0,-5,0,-1,0,0,0,9,0,0,0,-10,0
26,7090,e2a6,1,5,0,3,9,0,10,0,5,0,1,0,0,3,1,0,1,1,0,0,0,0,3,0,0,0,-3,0,1,0,0,1,0,0,0,0,-1,1,0,0,0,-9,0,0,0,-1,0,0,0,-1,-1,0,-3,-3,-1,-1,-1,-5,0,0,0,-10,0,0,-5
120,7094,g1h1,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,-1,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,7094,g3g2,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,-1,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,7094,h1h2,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,-1,0,0,0,0,0,0,-10,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,7094,g2g1q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,10,0,0,0,0,0,-10,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,7094,h2h3,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,-10,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,7094,g1h1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,0,10,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,7101,e6c4,0,5,0,10,0,0,0,3,5,1,1,1,0,0,0,1,1,0,0,3,0,0,0,1,0,0,0,3,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-3,0,0,-1,-1,-1,-1,0,-1,-10,-3,0,-5,-3,0,-9,0,0,0,-5
83,7300,b6d8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,-1,0,-1,-9,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,-10,0,0,0,0,0,0
84,7300,f6f5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,-1,0,-1,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,-10,0,-9,0,0,0,0
85,7300,d8f8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,5,0,0,10,-1,0,-1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,-10,0,-9,0,0,0,0
86,7300,f5g5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,5,0,0,10,-1,0,-1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,-10,0,0,0,-9,0,0
59,7309,b3c2,0,0,0,9,0,0,0,0,5,-1,0,3,3,0,0,1,10,0,-9,1,0,0,0,0,0,0,0,-1,1,0,0,1,0,0,0,0,-1,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-3,-3,-1,-1,-1,0,0,0,0,0,0,-10,-5
60,7309,c1c2,0,0,0,9,0,0,0,0,5,-1,0,-9,3,0,0,1,10,0,0,1,0,0,0,0,0,0,0,-1,1,0,0,1,0,0,0,0,-1,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-3,-3,-1,-1,-1,0,0,0,0,0,0,-10,-5
