Move,game_id,next_move,result,a1,b1,c1,d1,e1,f1,g1,h1,a2,b2,c2,d2,e2,f2,g2,h2,a3,b3,c3,d3,e3,f3,g3,h3,a4,b4,c4,d4,e4,f4,g4,h4,a5,b5,c5,d5,e5,f5,g5,h5,a6,b6,c6,d6,e6,f6,g6,h6,a7,b7,c7,d7,e7,f7,g7,h7,a8,b8,c8,d8,e8,f8,g8,h8
136,763,f4f6,1-0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,763,h6g7,1-0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,763,f6g6,1-0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,0,0
139,763,g7f7,1-0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,0,0
140,763,b5b7,1-0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,0,0,0
141,763,f7e8,1-0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,0,0,0
142,763,g6g8,1-0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,0,0,0
42,816,d3e4,0-1,0,0,0,5,0,0,10,5,1,0,0,0,0,1,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,-1,0,-3,0,-1,0,-1,-3,0,-1,0,0,0,-1,0,0,-5,0,-3,0,-10,-9,0,-5
43,816,c8d7,0-1,0,0,0,5,0,0,10,5,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,0,1,0,0,0,0,0,1,0,3,0,-1,0,-3,0,-1,0,-1,-3,0,-1,0,0,0,-1,0,0,-5,0,-3,0,-10,-9,0,-5
24,924,e4c5,1-0,5,0,0,0,10,3,0,5,1,1,0,0,0,3,1,1,0,0,0,0,0,3,0,0,0,0,1,9,3,0,-3,0,0,0,-3,0,1,0,0,0,0,-3,0,0,-1,0,0,0,-1,-1,0,-3,0,-1,-1,-1,-5,0,0,-9,-10,0,0,-5
69,1147,c5d6,0-1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,-9,0,0,0,0,0,-1,0,-3,0,0,1,0,-1,0,-1,0,0,0,-1,0,-10,0,0,0,0,0,0,0,-5
70,1147,c3c4,0-1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-3,-9,0,1,0,-1,0,-1,0,0,0,-1,0,-10,0,0,0,0,0,0,0,-5
71,1147,d1h1,0-1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-3,-9,0,1,0,-1,0,-1,0,0,0,-1,0,-10,0,0,0,0,0,0,0,-5
77,1484,d8d3,1-0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,0,-1,0,9,0,0,3,-1,0,0,0,0,0,1,10,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,-3,-10,-5
78,1484,e4c4,1-0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,0,-1,0,9,0,0,3,-1,0,0,0,0,0,1,10,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,-3,-10,-5
