Move,game_id,next_move,result,a1,b1,c1,d1,e1,f1,g1,h1,a2,b2,c2,d2,e2,f2,g2,h2,a3,b3,c3,d3,e3,f3,g3,h3,a4,b4,c4,d4,e4,f4,g4,h4,a5,b5,c5,d5,e5,f5,g5,h5,a6,b6,c6,d6,e6,f6,g6,h6,a7,b7,c7,d7,e7,f7,g7,h7,a8,b8,c8,d8,e8,f8,g8,h8
67,13233,g8g7,0-1,10,0,0,0,0,0,0,5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-5,0,0,0,0,0,-9,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,-10,0
55,13238,c3d2,1-0,0,5,0,0,0,0,10,5,0,0,1,0,0,1,1,0,0,1,-9,3,0,0,0,1,1,0,0,-1,0,0,0,0,0,0,-5,-3,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,9,-1,-1,0,0,0,0,0,0,0,-10,-5
56,13238,e7e8,1-0,0,5,0,0,0,0,10,5,0,0,1,-9,0,1,1,0,0,1,0,3,0,0,0,1,1,0,0,-1,0,0,0,0,0,0,-5,-3,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,9,-1,-1,0,0,0,0,0,0,0,-10,-5
125,13262,a2b2,1-0,0,0,0,0,0,0,0,0,-5,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,1,0,0,0,0,0,0,1,10,0,0,0,0,0,0,-5,0,0,0,0,0,0,0
126,13262,g1c1,1-0,0,0,0,0,0,0,0,0,0,-5,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,1,0,0,0,0,0,0,1,10,0,0,0,0,0,0,-5,0,0,0,0,0,0,0
127,13262,c5d4,1-0,0,0,0,0,0,0,0,0,0,-5,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,1,0,0,0,0,0,0,1,10,0,0,0,0,0,0,-5,0,0,0,0,0,0,0
128,13262,a7a8q,1-0,0,0,0,0,0,0,0,0,0,-5,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,10,0,0,0,0,0,0,-5,0,0,0,0,0,0,0
129,13262,b2b6,1-0,0,0,0,0,0,0,0,0,0,-5,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0
130,13262,b7b6,1-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0
104,13292,c7e7,1-0,0,0,0,0,0,0,0,5,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,1,0,3,0,-10,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,-5
105,13292,e4d4,1-0,0,0,0,0,0,0,0,5,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,1,0,3,0,-10,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,-5
106,13292,c5c6,1-0,0,0,0,0,0,0,0,5,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,1,0,3,-10,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,-5
107,13292,h3h6,1-0,0,0,0,0,0,0,0,5,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,1,0,3,-10,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,-5
108,13292,c6c7,1-0,0,0,0,0,0,0,0,5,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,1,0,3,-10,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,-5
107,13370,b7d6,0-1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,-1,0,0,0,-3,-10,0,0,0,-1,-1,0,0,0,-3,0,0,0,-5
